time/fps,train/reward,time/iterations,time/total_timesteps,time/time_elapsed,train/policy_gradient_loss,train/std,train/clip_range,train/loss,train/approx_kl,train/entropy_loss,train/explained_variance,train/value_loss,train/clip_fraction,train/learning_rate,train/n_updates
662,0.608748,147,75264,113,-0.023796997871249913,1.1072771549224854,0.2,0.6940317153930664,0.0115459105,-13.68018741607666,0.025555849075317383,1.6854380995035172,0.127734375,0.0003,1460
663,-1.9100097,148,75776,114,-0.028551738715032117,1.1080150604248047,0.2,1.793313980102539,0.013406428,-13.67568873167038,0.08946305513381958,3.9934329628944396,0.13359375,0.0003,1470
663,-0.046843223,149,76288,115,-0.02898955037817359,1.1092650890350342,0.2,5.545445442199707,0.010678628,-13.682002890110017,0.15570253133773804,8.289164793491363,0.1498046875,0.0003,1480
663,-0.937017,150,76800,115,-0.018767960462719203,1.1103503704071045,0.2,2.712852716445923,0.009249095,-13.69281256198883,0.10118889808654785,18.488665544986723,0.09609375,0.0003,1490
663,0.460232,151,77312,116,-0.026599519600858913,1.1110390424728394,0.2,0.23137222230434418,0.011426818,-13.698329067230224,-0.17978417873382568,0.9517884775996208,0.167578125,0.0003,1500
663,-0.09335842,152,77824,117,0.07480948080774397,1.109131932258606,0.2,1.1542538404464722,0.16132778,-13.69463346004486,0.024193167686462402,1.6967434406280517,0.539453125,0.0003,1510
663,0.8795721,153,78336,118,-0.025270070298574865,1.1079961061477661,0.2,1.6987277269363403,0.01666738,-13.680732691287995,0.0558243989944458,4.447085696458816,0.2212890625,0.0003,1520
663,0.25032708,154,78848,118,-0.018940552859567104,1.1075844764709473,0.2,1.8450164794921875,0.0070328787,-13.676098537445068,0.07984679937362671,4.43977282345295,0.0837890625,0.0003,1530
663,0.16591296,155,79360,119,-0.027707259973976762,1.1059380769729614,0.2,8.232015609741211,0.012543792,-13.666629993915558,0.19965332746505737,10.284957575798035,0.1455078125,0.0003,1540
663,0.5591204,156,79872,120,-0.023020825791172685,1.108568549156189,0.2,4.911652088165283,0.015010926,-13.66796487569809,0.07873553037643433,13.748933303356171,0.198046875,0.0003,1550
663,0.7374681,157,80384,121,-0.020815169881097974,1.1104432344436646,0.2,0.620058536529541,0.010286014,-13.688518571853638,-0.01971113681793213,1.5118924036622048,0.1083984375,0.0003,1560
662,-0.097061865,158,80896,122,-0.02432028071489185,1.1131999492645264,0.2,0.870695173740387,0.011881813,-13.705273163318633,0.040343523025512695,2.445904441177845,0.117578125,0.0003,1570
659,-0.35950875,159,81408,123,-0.02033165389439091,1.1113543510437012,0.2,2.337418556213379,0.01025041,-13.710249519348144,0.0824020504951477,7.225462961196899,0.10703125,0.0003,1580
651,-0.046839703,160,81920,125,-0.026022001320961864,1.1145946979522705,0.2,2.3964617252349854,0.009669162,-13.713800466060638,0.16882938146591187,6.625211548805237,0.09140625,0.0003,1590
650,0.46580556,161,82432,126,-0.018956876685842873,1.1141713857650757,0.2,6.175571918487549,0.009543442,-13.729095232486724,0.10743188858032227,18.45822792649269,0.1046875,0.0003,1600
650,0.46091622,162,82944,127,-0.027416335430461913,1.1123205423355103,0.2,0.0684698224067688,0.014127921,-13.71890332698822,-0.23225033283233643,0.5679500978440046,0.1673828125,0.0003,1610
650,-0.20547369,163,83456,128,-0.031005272240145133,1.1172211170196533,0.2,0.2893047332763672,0.014089145,-13.729714059829712,-0.03099346160888672,0.8682483308017254,0.1703125,0.0003,1620
650,-0.12005042,164,83968,129,-0.03172144648851827,1.1143020391464233,0.2,0.19415336847305298,0.014728591,-13.74040083885193,-0.03125429153442383,0.9489760719239712,0.1912109375,0.0003,1630
650,0.03210642,165,84480,129,-0.03414505935506895,1.1124989986419678,0.2,0.2837829887866974,0.013958743,-13.720584869384766,0.014734387397766113,1.1636518865823746,0.18984375,0.0003,1640
650,0.21749666,166,84992,130,-0.02980599901638925,1.1118842363357544,0.2,1.5875637531280518,0.009833528,-13.70755558013916,0.2729994058609009,3.055317607522011,0.09375,0.0003,1650
651,0.007512533,167,85504,131,-0.01998526802053675,1.1125401258468628,0.2,0.839370608329773,0.009302244,-13.707819533348083,0.08046925067901611,1.6660296510905028,0.1345703125,0.0003,1660
651,-0.18895446,168,86016,132,-0.026578122435603292,1.1122111082077026,0.2,-0.001620471477508545,0.011773488,-13.708225131034851,-0.1237097978591919,0.3326166208833456,0.15234375,0.0003,1670
651,-0.03812528,169,86528,132,-0.023774567432701586,1.1071457862854004,0.2,0.23236504197120667,0.0132881105,-13.68813397884369,0.014559328556060791,1.0210407361388207,0.1287109375,0.0003,1680
651,-0.6411527,170,87040,133,-0.025731066626030953,1.1062668561935425,0.2,1.1148297786712646,0.011500968,-13.661141812801361,0.0828171968460083,2.7008659467101097,0.15,0.0003,1690
651,0.016381007,171,87552,134,-0.031025652983225883,1.1062297821044922,0.2,0.9280353784561157,0.013476514,-13.659921836853027,0.1639111042022705,2.116473163664341,0.1408203125,0.0003,1700
648,0.03944783,172,88064,135,-0.03394211013801396,1.1041467189788818,0.2,0.8086532354354858,0.01537396,-13.649100410938264,0.08501797914505005,2.2802310697734356,0.1916015625,0.0003,1710
648,0.39203602,173,88576,136,-0.023374749696813524,1.105285882949829,0.2,0.17551112174987793,0.013302092,-13.640676271915435,-0.09757745265960693,0.6389582432806492,0.143359375,0.0003,1720
648,0.25348517,174,89088,137,-0.025539969024248422,1.1060971021652222,0.2,0.36273670196533203,0.012819748,-13.650214552879333,0.004759430885314941,1.0560189828276634,0.143359375,0.0003,1730
648,1.2695767,175,89600,138,-0.02857269940432161,1.1068421602249146,0.2,0.3034631013870239,0.012150814,-13.657364082336425,-0.008680105209350586,1.367252453416586,0.1470703125,0.0003,1740
648,0.7670804,176,90112,139,-0.027315021422691644,1.1063405275344849,0.2,1.1392745971679688,0.011627117,-13.659336709976197,0.1061444878578186,2.4258219256997107,0.1490234375,0.0003,1750
648,0.2291464,177,90624,139,-0.02588702002540231,1.1040700674057007,0.2,3.705122947692871,0.010509934,-13.648551034927369,0.2068641185760498,8.958946031332015,0.1158203125,0.0003,1760
648,-0.7659372,178,91136,140,-0.012941531871911138,1.1051207780838013,0.2,9.368311882019043,0.012922894,-13.640671563148498,0.05371886491775513,13.880582654476166,0.0951171875,0.0003,1770
648,0.121439286,179,91648,141,-0.023075997247360647,1.1075481176376343,0.2,0.4966123402118683,0.008915252,-13.654150128364563,-0.00487518310546875,1.4648677855730057,0.12421875,0.0003,1780
647,0.65898395,180,92160,142,-0.02470923000946641,1.1060315370559692,0.2,0.757773220539093,0.011622339,-13.660878324508667,0.03869503736495972,2.634832303225994,0.14375,0.0003,1790
647,0.28407925,181,92672,143,-0.01957627278752625,1.1054507493972778,0.2,2.6478796005249023,0.008462487,-13.647948050498963,0.08058136701583862,6.5925135016441345,0.07421875,0.0003,1800
647,0.18979634,182,93184,143,-0.02606370026478544,1.1055660247802734,0.2,2.5783369541168213,0.011251103,-13.643275332450866,0.16063857078552246,7.017832264304161,0.0947265625,0.0003,1810
645,0.6735464,183,93696,145,-0.025455419800709932,1.1065459251403809,0.2,10.08195686340332,0.01254301,-13.650451946258546,0.111533522605896,18.39528751373291,0.15859375,0.0003,1820
645,0.41436383,184,94208,145,-0.023271806619595735,1.1041232347488403,0.2,0.2188183069229126,0.01524498,-13.645786392688752,-0.12895691394805908,0.8152209404855967,0.1802734375,0.0003,1830
645,-0.020355895,185,94720,146,-0.024807867786148564,1.1087470054626465,0.2,0.9434463977813721,0.012170008,-13.651325392723084,0.04995572566986084,2.500623147189617,0.15546875,0.0003,1840
645,1.3393111,186,95232,147,-0.01883596699917689,1.109692096710205,0.2,1.73396897315979,0.010071531,-13.679606807231902,0.06486296653747559,5.180447259545327,0.0798828125,0.0003,1850
645,0.17049137,187,95744,148,-0.025351665634661912,1.111976146697998,0.2,1.6023194789886475,0.0108484775,-13.686876404285432,0.0947222113609314,5.524451744556427,0.116015625,0.0003,1860
645,-0.087511435,188,96256,149,-0.026458037993870677,1.1142827272415161,0.2,6.489389896392822,0.010128369,-13.70833170413971,0.19654512405395508,13.055219888687134,0.1244140625,0.0003,1870
646,0.37653792,189,96768,149,-0.022147685330128297,1.1148414611816406,0.2,5.073206901550293,0.017327258,-13.720705640316009,0.06870311498641968,18.16282723322511,0.22890625,0.0003,1880
646,1.6051822,190,97280,150,-0.025310328567866237,1.1188281774520874,0.2,0.7440601587295532,0.013048149,-13.734740960597993,-0.02486741542816162,1.8360067129135131,0.11953125,0.0003,1890
646,-0.6976766,191,97792,151,0.010879571130499244,1.1236299276351929,0.2,0.8312726020812988,0.08529911,-13.766187417507172,0.05611312389373779,3.0679274022579195,0.3087890625,0.0003,1900
646,2.3517613,192,98304,151,-0.01962166297598742,1.122607707977295,0.2,3.4674363136291504,0.0075091375,-13.782614612579346,0.09640651941299438,7.563278234004974,0.1201171875,0.0003,1910
647,-0.026825786,193,98816,152,-0.028342312201857567,1.1247503757476807,0.2,2.9160547256469727,0.012831297,-13.784467709064483,0.17302703857421875,7.627935057878494,0.1509765625,0.0003,1920
647,1.6586809,194,99328,153,-0.017354338173754515,1.1248430013656616,0.2,8.480859756469727,0.0066341143,-13.795383167266845,0.1067204475402832,24.303318238258363,0.06953125,0.0003,1930
647,-0.69894415,195,99840,154,-0.02194395927945152,1.1232281923294067,0.2,0.20937864482402802,0.010641042,-13.790032994747161,-0.12182950973510742,1.0626697301864625,0.117578125,0.0003,1940
647,-0.3643206,196,100352,154,-0.023494082945398988,1.1226272583007812,0.2,1.4769606590270996,0.01320331,-13.777613234519958,0.01766026020050049,2.7537441447377207,0.1494140625,0.0003,1950
648,-0.6076445,197,100864,155,-0.02359107412630692,1.1236330270767212,0.2,0.5825897455215454,0.011552304,-13.778340554237365,0.0611957311630249,3.0196594893932343,0.1521484375,0.0003,1960
648,-0.9581591,198,101376,156,-0.028963254764676094,1.1221169233322144,0.2,1.217795968055725,0.014834474,-13.778173303604126,0.0827873945236206,2.849692779779434,0.20703125,0.0003,1970
648,0.11134934,199,101888,157,-0.031172287825029343,1.1235311031341553,0.2,3.682105541229248,0.011663452,-13.775977635383606,0.22170430421829224,8.692887765169143,0.15234375,0.0003,1980
648,0.22300671,200,102400,157,-0.019904877082444726,1.125002145767212,0.2,5.571113109588623,0.010973541,-13.785235869884492,0.09061318635940552,9.785552930831908,0.1771484375,0.0003,1990
648,-0.32167053,201,102912,158,-0.02438933065859601,1.126944899559021,0.2,0.2548278272151947,0.011133543,-13.798867785930634,-0.08803713321685791,0.9880970060825348,0.11484375,0.0003,2000
648,2.218697,202,103424,159,-0.027186708943918347,1.126686453819275,0.2,0.5972769260406494,0.012125496,-13.808922815322877,0.0329899787902832,2.129421815276146,0.1849609375,0.0003,2010
649,-2.0312026,203,103936,160,-0.015647706273011864,1.1264067888259888,0.2,2.5295403003692627,0.044138428,-13.803554606437682,0.09662985801696777,6.264511752128601,0.153515625,0.0003,2020
648,-0.095721774,204,104448,161,-0.03440337139181793,1.1260713338851929,0.2,2.9246633052825928,0.016142836,-13.80243260860443,0.19041520357131958,5.517870560288429,0.1853515625,0.0003,2030
644,-0.6996791,205,104960,162,-0.029162321658805012,1.1272860765457153,0.2,8.823184967041016,0.013675023,-13.808384382724762,0.12530070543289185,17.467666858434676,0.1556640625,0.0003,2040
644,0.6081234,206,105472,163,-0.023652610334102063,1.129881739616394,0.2,-0.07779915630817413,0.018443385,-13.820539355278015,-1.3123657703399658,0.3032033614814281,0.1640625,0.0003,2050
644,-0.5038753,207,105984,164,-0.02733392674708739,1.1288950443267822,0.2,0.2820804715156555,0.0122342445,-13.821488785743714,-0.026016831398010254,0.9755651675164699,0.1640625,0.0003,2060
644,-0.7128205,208,106496,165,-0.021878268930595367,1.1246466636657715,0.2,1.6195508241653442,0.012138087,-13.801794409751892,0.058674514293670654,3.4645243853330614,0.1400390625,0.0003,2070
644,0.32031676,209,107008,165,-0.024044177820906044,1.1261866092681885,0.2,1.8827859163284302,0.010344474,-13.789832484722137,0.10622638463973999,3.885341389477253,0.1375,0.0003,2080
644,-0.058558375,210,107520,166,-0.03710592548595741,1.129687786102295,0.2,5.755924224853516,0.013615413,-13.810150158405303,0.23551011085510254,8.503314483165742,0.1451171875,0.0003,2090
645,-0.017427113,211,108032,167,-0.02486342980992049,1.1307311058044434,0.2,4.422467231750488,0.013083922,-13.82600623369217,0.0880853533744812,11.412317675352096,0.194921875,0.0003,2100
645,1.3093915,212,108544,168,-0.0240557499229908,1.1288975477218628,0.2,0.17969772219657898,0.012553405,-13.823073601722717,-0.0908670425415039,0.8700003653764725,0.127734375,0.0003,2110
645,-0.5062144,213,109056,168,-0.021446011762600393,1.129575252532959,0.2,0.4002496600151062,0.014925494,-13.820190453529358,0.03603392839431763,1.3823269240558147,0.153125,0.0003,2120
646,0.113490805,214,109568,169,-0.023464991932269186,1.131249189376831,0.2,2.306497097015381,0.010028608,-13.827946305274963,0.12078559398651123,3.9271397322416304,0.1416015625,0.0003,2130
646,-0.008939233,215,110080,170,-0.02933509066933766,1.1341640949249268,0.2,1.7461737394332886,0.012209758,-13.846062183380127,0.2030407190322876,5.0500930666923525,0.1279296875,0.0003,2140
646,-0.5954975,216,110592,171,-0.02176449093967676,1.134307861328125,0.2,8.368643760681152,0.011429383,-13.862801611423492,0.13757407665252686,15.3010125041008,0.121875,0.0003,2150
646,0.74209166,217,111104,171,-0.022971883590798825,1.1342118978500366,0.2,0.29879030585289,0.011806788,-13.86275131702423,-0.15069782733917236,1.0071420960128308,0.17578125,0.0003,2160
647,1.084237,218,111616,172,-0.022141506522893907,1.1319631338119507,0.2,0.48346513509750366,0.010138599,-13.85462464094162,0.02876150608062744,1.6678223997354507,0.1427734375,0.0003,2170
647,0.10478163,219,112128,173,-0.020120783895254134,1.132684350013733,0.2,1.8691363334655762,0.011394097,-13.844098925590515,0.07459461688995361,4.955642652511597,0.1439453125,0.0003,2180
647,0.05884308,220,112640,173,-0.023930466955062003,1.1332449913024902,0.2,3.2068307399749756,0.013575207,-13.852104568481446,0.11466646194458008,5.039147636294365,0.1494140625,0.0003,2190
648,0.051658984,221,113152,174,-0.026276479789521544,1.134740948677063,0.2,5.581944465637207,0.010302318,-13.86108934879303,0.22871220111846924,10.67553876042366,0.11640625,0.0003,2200
648,0.29040024,222,113664,175,-0.023699024290544914,1.1378388404846191,0.2,5.986371994018555,0.014433319,-13.87886403799057,0.09378707408905029,13.309134727716446,0.1720703125,0.0003,2210
648,-0.54270357,223,114176,176,-0.024589180864859374,1.142290711402893,0.2,0.6960856914520264,0.011778797,-13.911707770824432,-0.02263057231903076,1.8420787692070006,0.1271484375,0.0003,2220
648,-0.47587046,224,114688,176,-0.020834090374410152,1.144486904144287,0.2,0.8590922355651855,0.011263836,-13.9368776679039,0.05029296875,2.720806731283665,0.1396484375,0.0003,2230
649,2.364698,225,115200,177,-0.02118966557318345,1.1431678533554077,0.2,2.682987689971924,0.009021364,-13.939258468151092,0.10992074012756348,6.454529851675034,0.1125,0.0003,2240
649,-0.018688908,226,115712,178,-0.033932672475930306,1.1446565389633179,0.2,2.1570775508880615,0.015029156,-13.939188706874848,0.191195547580719,5.62243649661541,0.1880859375,0.0003,2250
649,-1.9692366,227,116224,178,-0.023645966395270078,1.1456307172775269,0.2,3.718496799468994,0.016595606,-13.949639201164246,0.13178032636642456,19.441049528121948,0.1728515625,0.0003,2260
650,-0.9103463,228,116736,179,-0.020278697623871265,1.1495944261550903,0.2,0.2894847095012665,0.01564528,-13.968220448493957,-0.0704805850982666,1.616908597946167,0.1623046875,0.0003,2270
650,-0.3489339,229,117248,180,-0.027722652605734765,1.1502081155776978,0.2,1.9509875774383545,0.016147165,-13.986910879611969,0.007040739059448242,4.202351090312004,0.18203125,0.0003,2280
650,-0.23805211,230,117760,181,-0.02392424619756639,1.1539251804351807,0.2,2.6314456462860107,0.011942635,-14.003327894210816,0.08249354362487793,6.028081905841828,0.16015625,0.0003,2290
650,0.15054613,231,118272,181,-0.0224599767010659,1.1533992290496826,0.2,1.8463959693908691,0.009598913,-14.014111328125,0.12001872062683105,6.1661347001791,0.116015625,0.0003,2300
651,0.08006534,232,118784,182,-0.028759810386691242,1.153347373008728,0.2,8.917464256286621,0.00994608,-14.010178625583649,0.20723700523376465,15.761601960659027,0.1201171875,0.0003,2310
649,-0.7277185,233,119296,183,-0.019485255901236086,1.1521046161651611,0.2,7.855377674102783,0.009746674,-14.005394744873048,0.08238577842712402,20.022490553557873,0.1349609375,0.0003,2320
649,-1.2252413,234,119808,184,-0.02223186322953552,1.1517939567565918,0.2,0.8014451265335083,0.013444673,-13.99988750219345,-0.021865010261535645,2.783195751905441,0.1603515625,0.0003,2330
650,-0.29984006,235,120320,185,-0.02337194446590729,1.1553003787994385,0.2,0.7322959899902344,0.012690962,-14.010321378707886,0.040232956409454346,2.2547998785972596,0.1244140625,0.0003,2340
650,2.4957697,236,120832,185,-0.022557658015284688,1.1554107666015625,0.2,1.4050947427749634,0.0121151395,-14.026626062393188,0.12040442228317261,3.305799552798271,0.1037109375,0.0003,2350
650,0.13824196,237,121344,186,-0.026590661151567475,1.155179500579834,0.2,2.0722596645355225,0.01154541,-14.024774968624115,0.2137032151222229,6.554845255613327,0.1060546875,0.0003,2360
650,-0.045375284,238,121856,187,-0.028179364500101656,1.1548476219177246,0.2,4.437428951263428,0.012755506,-14.021798062324525,0.13171976804733276,22.954409813880922,0.162109375,0.0003,2370
650,0.835163,239,122368,188,-0.023978941014502198,1.1600959300994873,0.2,0.462067574262619,0.016168512,-14.038115644454956,-0.33293771743774414,0.8397149424999952,0.1841796875,0.0003,2380
650,-1.251299,240,122880,188,-0.020386201911605895,1.1604900360107422,0.2,1.041326880455017,0.010033587,-14.062850284576417,0.02521425485610962,2.7920545414090157,0.1138671875,0.0003,2390
650,0.2902214,241,123392,189,-0.027814326412044465,1.1597570180892944,0.2,4.209912300109863,0.012584433,-14.057936680316924,0.0819476842880249,5.985791772603989,0.1517578125,0.0003,2400
651,-0.07652568,242,123904,190,-0.019700239622034134,1.1608309745788574,0.2,1.6160861253738403,0.009989632,-14.058081924915314,0.11801356077194214,6.07092077434063,0.09921875,0.0003,2410
